"Data Source","World Development Indicators",

"Last Updated Date","2021-11-23",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020",
"Brunei Darussalam","BRN","GDP per capita (constant 2015 US$)","NY.GDP.PCAP.KD","","","","","","","","","","","","","","","43260.9221888744","41651.0899663275","48100.4102073999","51353.1178051777","52870.6152114838","62590.5458039573","56324.539072659","43769.5125422963","44168.2815049291","43132.00477481","42176.9816918747","40388.6399498617","38189.7985617756","37866.9093395658","37211.0629768686","35779.1340285957","35154.2311663704","35239.4057418065","35881.1439373599","34994.3425621467","35126.3736539632","35753.4100169555","35875.924592218","34516.2129000907","33551.9701372383","33825.71260492","34063.6145822007","34291.1357729317","34926.6280996174","35277.8023409452","34850.1442215081","34441.122606626","35455.6356432544","35064.8666973036","33981.3370322113","32991.8235809292","33437.1217266932","34244.2069027601","34096.9075567649","32924.9900296506","31678.937310877","31164.0362528468","30038.7344907329","30101.5287956055","29802.7828760991","30646.10923104","30717.950655217",
"Bhutan","BTN","GDP per capita (constant 2015 US$)","NY.GDP.PCAP.KD","","","","","","","","","","","","","","","","","","","","","401.738805776295","450.075454561609","453.801374851297","488.735021833149","497.821026319179","503.605610722408","544.079467360695","679.956090885645","691.094586308649","723.967573013399","786.148248223626","777.32416365316","813.258372311706","832.42607767835","874.768784731325","931.878603554114","971.308779497466","1004.50499185339","1040.03687339303","1096.82145772856","1108.43982502698","1175.85682928633","1278.87782564352","1352.97895793629","1409.64799930697","1489.21177727918","1572.46210746629","1840.27160175559","1909.24590609124","2017.90347848821","2235.32267681131","2386.62111130181","2479.15172302171","2500.8645117328","2612.88626816591","2752.63017233678","2940.69996950715","3040.93700292467","3097.14835098189","3229.16128735755","2977.24584057802",
"Botswana","BWA","GDP per capita (constant 2015 US$)","NY.GDP.PCAP.KD","364.203147220379","379.785170020325","396.527634401939","410.664327614381","428.970277851603","444.081565196512","462.378210763106","479.591733636099","518.857513004897","583.303411925006","665.299232730123","812.951406867515","995.314409838086","1167.43015524385","1226.07357905885","1281.84205360793","1365.57643332023","1471.23685741274","1617.57755468804","1745.71440207435","1883.58210731456","1982.45214870524","2148.69484668882","2349.99011824454","2463.46983786827","2544.88070423875","2650.37649666939","2852.43239303372","3278.98646280666","3574.90635684244","3691.63288953607","3848.64347751144","3852.79180392726","3826.79068855976","3868.97308593596","4042.01187822712","4176.58814706833","4419.47307802144","4339.35095412383","4657.08564862091","4654.06488446972","4578.40913823409","4770.93626373782","4906.01307284482","4949.87159433915","5078.92340082058","5393.29655884302","5716.54793402143","5946.18601106004","5384.74587634312","5746.99528777224","6009.01504300309","6202.47840115957","6829.03912967228","7023.62426774597","6799.87017783413","6963.77063658911","7019.26783769936","7174.25623164163","7232.08756888586","6525.51030743985",
"Central African Republic","CAF","GDP per capita (constant 2015 US$)","NY.GDP.PCAP.KD","652.855034380575","674.243979171625","638.389752292821","622.852490054035","624.251482807935","618.219112611359","609.815994489654","625.149200645856","620.882091767911","651.952388722882","655.268353037066","652.10320634462","642.57716308958","645.363813927395","675.740528389124","666.704456569138","689.319019144025","700.508813966312","692.764174306811","658.921757885902","612.646362140313","585.848210505084","611.89306423319","545.131285069162","579.947995554007","587.600311026236","595.599300548313","555.685982080479","555.29969417336","555.604299468658","531.855720487223","515.730018875498","469.433645275265","457.568862373833","466.383139587979","486.365715780191","454.833214940489","467.052262690139","477.318739827555","483.031319538052","460.345208682614","470.356040974877","477.097575438629","442.152814854631","459.345312602542","454.507407232264","466.976836953092","479.192167484169","480.410901758502","513.937397481213","531.712997620043","550.019897395539","575.50189078273","365.116127582276","364.083959285447","377.422918968081","391.473535886971","404.002460525582","412.990204087926","418.315553219134","410.989476609793",
"Canada","CAN","GDP per capita (constant 2015 US$)","NY.GDP.PCAP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","31222.724816522","31830.6171059926","32826.5308068591","34121.6091941822","34227.341749713","35015.7949689871","36024.0992359873","37086.4492996776","38573.1997654019","39776.1794731157","42097.4351198181","42063.6330521731","40368.2920365479","41155.3236376889","42036.9978438542","42315.8073891558","42846.2841957958","43635.0954811371","43596.1355365546","43536.9134032467","44325.4167761306","44765.5025108984","44958.0886869579","42108.1745281822",
"Central Europe and the Baltics","CEB","GDP per capita (constant 2015 US$)","NY.GDP.PCAP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","6296.87065746266","5695.87273190415","5603.30750409236","5693.82292902971","5928.84894420461","6276.71469019139","6575.69174047268","6741.53200241763","6935.52341726751","7080.12005567297","7402.15866682279","7685.16130935165","8014.31178393683","8367.90240271322","8879.05325139787","9349.81124992746","9992.33982696432","10674.3826407095","11133.8322861333","10763.5013829315","10979.0789606273","11354.2326917402","11461.6452857352","11633.8515081112","12008.0170873693","12511.5815624974","12933.5186283924","13602.5302160528","14242.1248726692","14823.0269077127","14260.3033088459",
"Switzerland","CHE","GDP per capita (constant 2015 US$)","NY.GDP.PCAP.KD","","","","","","","","","","","","","","","","","","","","","59887.020401478","60514.054433133","59373.7415111487","59497.5210247351","61067.7821955469","63032.2992251764","63870.594724382","64476.9842905599","66102.6729662584","68410.0812770381","70199.3238998774","68692.502542959","67909.6010516422","67209.1660075312","67522.1499930045","67394.9716054143","67429.3907450098","68793.5595843226","70691.9467156372","71583.6867042218","74013.0564120652","74705.1554397886","74138.083483024","73555.5996365413","75112.8673911204","76784.6373295658","79367.9002308094","81804.8618433813","82997.6921567092","80262.4856424871","82026.7245120154","82677.599030338","82800.0740759839","83344.523368231","84348.3928201784","84776.1421659748","85570.3960583982","86119.1453732551","87980.6706854377","88413.1917082485","85681.9667910379",
"Channel Islands","CHI","GDP per capita (constant 2015 US$)","NY.GDP.PCAP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Chile","CHL","GDP per capita (constant 2015 US$)","NY.GDP.PCAP.KD","3330.22587253855","3432.80652268327","3498.11734922346","3628.15553432637","3648.61392597321","3614.55315868895","3948.9840728463","4021.80716103113","4097.29699821167","4189.42634249252","4197.22595615521","4519.00362306862","4401.6553534546","4114.25624116053","4146.43686158379","3555.30325857743","3635.08719925521","3953.7823168645","4194.3737798355","4480.51395458489","4768.6687330437","5008.49541601322","4395.40714928945","4117.35735934126","4225.92603264201","4331.15743340735","4494.91313714293","4710.70989188828","4976.11169941774","5381.50966694524","5470.47973590214","5800.99877021234","6343.227129334","6652.02168613904","6877.43443493504","7380.06128434545","7770.53911051439","8235.45760487712","8481.75213124461","8343.70429321156","8685.32179401306","8871.72409006235","9049.21047924293","9321.21853637315","9890.07504113288","10349.643006733","10887.863775643","11300.5487360819","11574.7286094718","11273.6175021664","11809.1416273211","12406.4135712743","12941.0299991428","13333.3468340614","13425.6832753987","13574.1692377497","13624.6785491662","13590.9913463306","13901.0183087866","13866.9558433589","12954.4053541785",
"China","CHN","GDP per capita (constant 2015 US$)","NY.GDP.PCAP.KD","238.216631254768","175.023372304265","163.906754298747","176.400144188262","203.687474412379","232.60679595708","250.304460571181","229.875868065371","214.769686609804","244.363532682577","283.584855403322","295.379649233061","299.190359719284","315.129106853377","315.816106158208","337.343523152952","326.948883005765","346.938543185464","381.098656321566","404.595917871102","430.854648739046","447.118996663539","480.310474010796","524.408436893203","596.200055951351","667.127363525023","716.104075086962","786.863491695095","861.191965465324","883.762594105905","905.030858570453","975.461192526886","1100.64417174238","1239.1271844926","1384.92771102922","1520.02678450203","1653.43086834505","1787.7638191814","1909.61895536109","2038.20287385107","2193.8929912059","2359.56821727539","2557.88709386907","2797.17171830387","3061.82776434297","3390.7101702354","3800.75908240911","4319.02376854822","4711.63512676117","5128.89506825024","5647.05875239019","6156.82859584857","6608.70712164955","7086.8741425548","7574.67993141248","8066.94263493206","8572.88213343734","9117.33771149166","9688.46685936294","10228.292811471","10430.730046943",
"Cote d'Ivoire","CIV","GDP per capita (constant 2015 US$)","NY.GDP.PCAP.KD","1651.55674270274","1751.61069374774","1707.64334088899","1881.30948866333","2129.63517509221","1987.5339041685","2138.27539654518","2157.62703214409","2341.31424557424","2468.12612986537","2614.95104836674","2740.48832437345","2729.90560642215","2760.60170562205","2748.42629140091","2840.17875116091","3062.99201481491","3140.82166917202","3330.02486425043","3260.84902344926","2777.85974630552","2751.77486231998","2640.49642722221","2432.08360065479","2270.74818203378","2280.10531396819","2265.55055040087","2175.14833395803","2121.24009034251","2106.36884726396","2009.48785767822","1939.16121410737","1866.47422189634","1798.42424627278","1751.79376638859","1815.25804451926","1893.50965081162","1903.95261695382","1939.04237690376","1915.94171587054","1828.18211644622","1787.13452387978","1718.72956203085","1659.90641276402","1645.6731060249","1638.97517215514","1628.2983629741","1621.05304622767","1625.44985440517","1640.35073968313","1634.83235331726","1526.26097628843","1649.00802865591","1751.67035575767","1858.57781006097","1972.54568305836","2061.21524653499","2157.24519467902","2247.77660859265","2327.74536365567","2310.57338172059",
"Cameroon","CMR","GDP per capita (constant 2015 US$)","NY.GDP.PCAP.KD","881.392012865047","873.584287449003","881.194648957433","894.397338413089","905.61898531784","903.08292396479","922.964957778656","802.884988009804","833.32490295533","852.761626532862","857.196644288976","864.495794571941","864.667002354259","886.992973352769","955.853595857933","1034.25946198782","950.218518641955","1050.19752562813","1244.43139046034","1280.97162130738","1218.52975744316","1383.81142890803","1442.65536833548","1494.4922054547","1556.59464029432","1629.83283826926","1685.84915342547","1598.07241976146","1427.24413912535","1358.3091448954","1237.01876264642","1154.82721982418","1086.6561766288","972.106955273417","965.225416125662","971.618724481497","987.077418304657","1011.65904024833","1029.97009447684","1046.53952497729","1055.6909561098","1073.10118333718","1089.25551567871","1108.95314851748","1152.69661281877","1144.5497653897","1152.26817166563","1176.0609754749","1184.06754244913","1177.2499210332","1184.54203720413","1200.111453534","1220.83219659418","1252.30166305591","1290.64548864736","1327.50256128813","1352.73860765932","1364.2832244646","1383.10048394963","1397.96491992995","1372.66115114541",
"Congo, Dem. Rep.","COD","GDP per capita (constant 2015 US$)","NY.GDP.PCAP.KD","1257.06250180315","1092.74496198186","1291.10126803836","1323.70814361736","1257.63895313478","1236.10169591755","1283.486411441","1235.11523302931","1252.16143785513","1330.56707411162","1290.74504035625","1331.45806585841","1298.28606689283","1367.09652073411","1372.45634678278","1268.70091385715","1167.85117009618","1143.31768515344","1051.53453360205","1026.95532748395","1021.81202451063","1019.47474893427","990.0232659915","979.731247461285","1008.60114583292","987.49421557676","1007.02613675597","1006.26487410172","982.482795210183","940.448804940239","849.552421438259","749.92649783539","645.553521488292","537.277122037659","497.889217782235","485.416962667909","467.179765256266","430.173451492545","413.536247880122","386.656132213041","350.870765301928","334.119979629356","334.015623151394","341.990599113712","353.731831120448","363.667477516835","370.8857628018","381.4554939216","392.074640774412","390.11203339418","404.151535873154","417.756947691563","432.678323651169","453.998850813675","480.766098477712","497.317039077365","492.802679582871","494.781152722283","506.958175607208","512.586220175081","500.569888887031",
